"","names","observationUnitName","seedInv.g","Grain.test.weight...lbs.bu","Grain.yield...bu.ac","Heading.time...Julian.date..JD..","Lodging.incidence...0.9.percentage.scale.","Plant.height...cm.","Scb","SBMV","balancedIX"
"264","19-17041","Aug_Urb_20-plot3511",1508.83274764935,-1.28879044681881,-0.585672560991625,0.372232627858722,-0.706590441754035,-3.39974280340664,-1.62156464428487,0.229665288101632,3.36159071340635
"493","19-23851","Aug_Urb_20-plot5220",1562.68401557603,-0.69960781762402,2.96555042126415,0.914590856941572,-0.408828668878639,-0.503370457545529,-1.07275952488682,-0.182179550953539,3.32283052568131
"221","19-15728","Aug_Urb_20-plot3113",1764.1276474499,0.252600023322039,3.50931574173548,0.778157694493785,0.00342921694097553,1.20856791916114,-1.62156464428487,-0.182179550953539,3.31599967176483
"161","19-13713","Aug_Urb_20-plot2602",1638.47468895432,0.885333377475824,2.08204492905597,0.329700430446906,0.0521802617976967,0.217596347517855,-1.07275952488682,-1.00586922906388,3.30164167198191
"85","19-10905","Aug_Urb_20-plot1520",1696.31493969038,-0.267455586437002,0.689660654402289,0.144388920316658,-0.357674875061559,-1.8060721105697,-1.07275952488682,-0.014390912819951,3.29397330452864
"487","19-23350","Aug_Urb_20-plot5206",1635.48295184728,0.836307205909229,5.78729941688161,1.32185067164255,0.142879094917889,2.73395372970282,-1.07275952488682,-0.182179550953539,3.26795303111606
"286","19-17813","Aug_Urb_20-plot3710",1777.0918415804,0.350471302467987,5.32140673839346,1.0755545075844,0.3034570544721,2.85801348493817,-1.62156464428487,-0.182179550953539,3.23018392912814
"618","19-27910","Aug_Urb_20-plot6707",1855.87425206572,-0.383244163545207,2.34739416321406,0.095203271629714,-0.141495331346007,-1.9864327724534,0.573655833307332,1.05335496621198,3.21000700740482
"669","19-5558","Aug_Urb_20-plot620",1527.78041599392,-0.515105912959491,-2.89877850302465,-1.53145992082077,-0.581818827607839,-7.108868951011,2.22007119150148,0.229665288101632,3.20650989880048
"504","19-24051","Aug_Urb_20-plot5401",1562.68401557603,0.144025743791524,3.03238546636699,0.844910901987419,-0.351676156444886,-1.01328600281906,0.0248507139092811,0.229665288101632,3.1905064031597
"228","19-16064","Aug_Urb_20-plot3213",1550.71706714788,0.293502340609699,4.56422246988474,0.032768242520774,-0.114986867450508,-0.534114261447684,2.22007119150148,-0.594024390008712,3.14075456511719
"686","19-7049","Aug_Urb_20-plot911",1731.21853927248,0.400390596624952,3.68235989509162,0.817713854736013,-0.147820659111146,0.468391326498477,0.0248507139092811,-2.2414037462294,3.13195023481768
"498","19-23908","Aug_Urb_20-plot5305",1666.39756862,-0.642135366521892,3.31101451384382,0.329245521960161,-0.212112834190441,-0.552468499712091,0.0248507139092811,0.229665288101632,3.13090277240011
"190","19-14617","Aug_Urb_20-plot2817",1555.70329565961,-0.417750999149213,-2.0375983994527,-1.67700535626727,-0.0514178562403464,-2.7598361923705,-1.07275952488682,0.641510127156805,3.10274964270809
"117","19-12604","Aug_Urb_20-plot2016",2014.43631873872,0.249311611778445,9.01408244848177,0.962509744524482,0.848916946960013,6.13449738291186,-1.07275952488682,0.229665288101632,3.05707432979607
"427","19-21765","Aug_Urb_20-plot4703",1562.68401557603,-0.419980522779134,-3.33158230008029,-0.619373085768132,-0.514029478573921,-4.28286324429061,-1.62156464428487,-0.182179550953539,3.02777330061214
"418","19-21717","Aug_Urb_20-plot4613",1598.58486086048,-0.541942203223307,-1.29557490086869,-1.08923094433837,-0.532387682016376,-5.19980665687793,1.67126607210343,0.229665288101632,2.99380920460711
"384","19-21445","Aug_Urb_20-plot4408",1792.05052711559,1.17066078282844,4.27590531794822,1.12578503260136,0.119129293890817,1.86055164443685,-1.07275952488682,-0.182179550953539,2.99320344494943
"674","19-6308","Aug_Urb_20-plot718",1813.9899325672,0.857371714997932,6.85149143128722,0.611032606102299,0.206525056592794,1.29612689450342,2.22007119150148,0.641510127156805,2.99256906488978
"517","19-24275","Aug_Urb_20-plot5502",1698.30943109507,-0.209911566810455,-0.127980696781478,-0.24231681374124,-0.210588703637253,-2.61758530966873,-0.52395440548877,0.641510127156805,2.99054251692283
"150","19-13430","Aug_Urb_20-plot2501",1732.21578497483,0.47952542562313,7.4313776334684,1.12296879266933,0.503264337722167,5.23294092530836,-1.62156464428487,-0.182179550953539,2.98234016032554
"562","19-25743","Aug_Urb_20-plot5918",1911.72001139709,0.229222436282477,3.26374806595456,1.02800815605579,-0.217582972464234,0.409815964656858,-1.07275952488682,0.229665288101632,2.95587836624456
"458","19-22741","Aug_Urb_20-plot4918",1381.18529774907,-0.501528380940378,-4.70421044013595,-0.894198686411016,-0.65763843805051,-5.92696531702605,-1.07275952488682,-0.014390912819951,2.94254662592273
"464","19-22767","Aug_Urb_20-plot5008",1722.24332795137,-0.569144519472523,3.36435371522042,0.146830918714613,0.0432513734514561,-0.0764118726685297,0.0248507139092811,0.229665288101632,2.92709537350338
"219","19-1551","Aug_Urb_20-plot118",1731.21858,-0.375009123895616,6.92355155929616,1.43299969492892,0.00704310004889974,2.97390327346123,-0.52395440548877,-0.014390912819951,2.85669616265195
"645","19-3943","Aug_Urb_20-plot320",1675.37286,-1.07728603758291,6.64811183644574,0.891563952861247,0.166632934709892,3.49331030784423,-1.07275952488682,-0.014390912819951,2.80095181004062
"166","19-13748","Aug_Urb_20-plot2608",1791.05328141324,2.01068575922607,4.06518170905656,0.233601523418315,0.635800335555006,2.60772617678556,-0.52395440548877,-0.182179550953539,2.79869618169287
"295","19-18024","Aug_Urb_20-plot3720",1701.30116820211,-0.168762278230787,2.42881009313372,-0.822781359359539,-0.0294044108121625,-0.735134506605732,1.67126607210343,-2.2414037462294,2.79142968443751
"576","19-26345","Aug_Urb_20-plot6109",1877.81365751733,1.25095774141158,4.87453636116616,0.971144045709423,0.36845022151013,2.30978469344541,-0.52395440548877,-0.182179550953539,2.78858578594428
"524","19-25017","Aug_Urb_20-plot5612",1173.75819166113,0.0883506507722132,-5.45994544131038,-2.21117103057949,-0.204653673222104,-5.51777011759359,-0.52395440548877,0.229665288101632,2.77970911571216
"195","19-14845","Aug_Urb_20-plot2912",1369.21834932092,-0.0302394404019779,-1.16211736194967,-0.836188424820733,-0.0943954052026226,-2.09264290970067,-1.07275952488682,0.229665288101632,2.76693745523216
"594","19-26709","Aug_Urb_20-plot6305",1290.4359388356,-0.604353547620228,-8.79858011130532,-3.24220984422169,-0.440517449311472,-8.62044594310345,-1.04404871487976e-53,-0.014390912819951,2.76549663041469
"176","19-13961","Aug_Urb_20-plot2707",1697.31218539273,1.07972668955986,2.55599959999662,-0.310127599963778,0.602882580293676,1.68045298935735,-1.07275952488682,0.229665288101632,2.74088075824439
"153","19-13434","Aug_Urb_20-plot2504",1892.77234305252,0.966165035949935,6.35313501548396,0.707028109805947,0.34784984207155,3.32450382691961,0.0248507139092811,0.229665288101632,2.72241856079868
"478","19-23069","Aug_Urb_20-plot5109",1720.24883654668,0.731557121094845,-1.26614649000457,0.213966226939817,-0.298607835531156,-2.16522812181196,-1.62156464428487,-0.182179550953539,2.71800349743825
"655","19-4462","Aug_Urb_20-plot418",1712.271015,-0.434463411267252,3.23726651272531,0.604973174287665,-0.169620157407194,0.795598396631377,-1.07275952488682,-0.014390912819951,2.69582048926445
"430","19-21829","Aug_Urb_20-plot4707",1462.95944534144,-0.359433526590585,-0.0776903787085672,-0.135358002093426,-0.314142405349782,-1.79406813923012,-1.07275952488682,0.229665288101632,2.6873622021811
"433","19-21865","Aug_Urb_20-plot4713",1482.90435938836,-0.908086951437419,0.685462348402083,-1.02907508619768,-0.413688481267403,-3.69781560559437,2.22007119150148,0.229665288101632,2.68082205094853
"606","19-27565","Aug_Urb_20-plot6511",1853.87976066103,0.975427367690635,7.4949375365052,1.06512789503529,0.523243882465263,4.78130127929298,-0.52395440548877,-0.014390912819951,2.66377417971602
"798","US17-IL-109-018-1","Aug_Urb_20-plot6808",1615.53803780036,-0.758604684896603,-0.255458328104325,-0.94619336332363,-0.317149384483878,-3.52492980262555,1.12246095270538,0.229665288101632,2.65648522066576
"257","19-16848","Aug_Urb_20-plot3503",1743.18548770063,-0.362068913290088,4.61015323323508,1.09429352984796,-0.123685060338985,1.25617633949049,-0.52395440548877,-0.182179550953539,2.64814820047874
"232","19-16136","Aug_Urb_20-plot3220",1429.05309146168,-1.33854584740132,0.970067920718108,0.656242212421205,-0.58282143602241,-1.78188572753493,-1.07275952488682,-0.594024390008712,2.64770413452017
"70","19-10123","Aug_Urb_20-plot1415",1321.35055560832,0.45304582718633,-2.0751105665083,-1.65053799571265,0.404712303036577,-2.36914435916114,-0.52395440548877,0.229665288101632,2.63763278542202
"633","19-3510","Aug_Urb_20-plot305",1583.626275,0.718856133608703,8.46075480348298,1.0565668364153,0.657011105100459,6.20657495725648,-1.07275952488682,-0.014390912819951,2.63339832970737
"265","19-17043","Aug_Urb_20-plot3512",1507.835501947,-1.5709615944612,-1.34715528625792,-0.102894393585132,-0.609436986528465,-3.05271540149053,-1.62156464428487,0.229665288101632,2.58712203384661
"297","19-18141","Aug_Urb_20-plot3802",1548.72257574318,0.0298703585785205,2.31124232569836,0.00990207458198711,0.106319021683378,0.336962798588274,-0.52395440548877,-0.182179550953539,2.54881192504451
"641","19-3904","Aug_Urb_20-plot314",1712.271015,0.171292181091808,3.13515249693228,0.139903392307616,0.338859748094984,1.0683358074624,-0.52395440548877,-0.014390912819951,2.54011152140192
"526","19-25126","Aug_Urb_20-plot5614",1600.57935226517,0.0891245352522247,2.55243181016358,1.2295148308333,-0.27497497349205,0.420738924781091,-1.62156464428487,0.229665288101632,2.51088864443477
"375","19-21341","Aug_Urb_20-plot4316",1602.57384366986,-0.802296335113503,0.620507418498008,0.222792306710346,-0.367429425059594,-1.18545566961808,-1.07275952488682,-1.00586922906388,2.50624944600178
"683","19-673","Aug_Urb_20-plot107",1770.111,0.271066249076789,3.93972238662241,0.74455826524391,-0.231589448486708,-0.277568777518013,1.12246095270538,-0.014390912819951,2.48940279893451
"709","19-8817","Aug_Urb_20-plot1214",1512.82173045873,-0.859256969364203,4.26157204302936,1.14295944716412,-0.136247972147304,1.76656549678124,-1.62156464428487,0.229665288101632,2.48656693666137
"349","19-20231","Aug_Urb_20-plot4113",1788.0615443062,0.749468999951709,2.13299229051088,0.282899162708645,0.0286622687047462,0.768554954135467,-1.07275952488682,0.229665288101632,2.47161587650404
"129","19-12926","Aug_Urb_20-plot2210",1697.31218539273,-0.0639053805284746,4.17173142618218,0.125843315473645,-0.0742315734241612,0.383182812708526,1.12246095270538,0.229665288101632,2.45087533300498
"387","19-21462","Aug_Urb_20-plot4414",1604.56833507456,0.244192208006062,1.71940090668173,0.674254179507784,-0.175186417101084,0.187791263705748,-1.62156464428487,0.641510127156805,2.4406386799669
"713","19-8871","Aug_Urb_20-plot1219",1573.65371830183,-0.405604134055487,6.27863742588909,1.46307696473201,0.0574881409078722,3.52627352455303,-1.07275952488682,-1.00586922906388,2.41071170172909
"420","19-21722","Aug_Urb_20-plot4616",1586.61791243233,-0.391818215590739,2.02492323246403,0.334029525306107,-0.301993933121656,-0.877350003557567,0.0248507139092811,-0.182179550953539,2.39302877674923
"472","19-22975","Aug_Urb_20-plot5019",1701.30116820211,-0.266665528054098,-2.42829265193552,-0.998203423053724,-0.181022753337301,-2.86770179086889,-1.07275952488682,-0.014390912819951,2.38063705105185
"424","19-21756","Aug_Urb_20-plot4620",1316.36432709659,-0.178434220953896,-6.68160430847094,-0.856643161413189,-0.710473138367787,-6.62328859484154,-1.62156464428487,-0.182179550953539,2.37621986933009
"474","19-23019","Aug_Urb_20-plot5102",1837.9238294235,1.79064477090404,4.71310956229858,1.22814137837918,0.445546270192255,3.58352706233831,-1.62156464428487,0.229665288101632,2.36091182929259
"324","19-19146","Aug_Urb_20-plot3916",1545.73083863615,-0.182632513329807,2.27460160449945,0.857503605817158,-0.156426277837189,0.416468770084464,-1.07275952488682,-1.41771406811906,2.33650101384951
"462","19-22757","Aug_Urb_20-plot5007",1596.59036945579,-0.448383903820705,0.343632228988881,-0.298412856683058,-0.244262808656264,-1.37515438366091,-0.52395440548877,-0.014390912819951,2.32055965111626
"328","19-19205","Aug_Urb_20-plot4002",1296.41941304967,-0.956131641029543,-4.5173720279279,-1.81496837203809,-0.735635847666229,-7.771013905499,2.22007119150148,0.229665288101632,2.31305691556754
"215","19-15344","Aug_Urb_20-plot3105",1752.16069902175,0.317830163926878,7.94422051754216,1.57778523640729,0.53609852508492,5.78646330730733,-1.62156464428487,0.229665288101632,2.30303537805044
"258","19-16856","Aug_Urb_20-plot3504",1818.97616107892,0.31265973056491,4.76478482618855,1.12466013954943,-0.0198423586942953,1.51632542463928,0.0248507139092811,-0.182179550953539,2.30082330111139
"234","19-16142","Aug_Urb_20-plot3303",1778.08908728274,0.683062903461227,3.97097876296439,0.579347029285429,-0.0773780563532651,0.368561902259955,1.12246095270538,-0.182179550953539,2.28768521818262
"512","19-24170","Aug_Urb_20-plot5415",1433.04207427106,-0.0392979302349872,-2.21744631506114,0.127437325291851,-0.447768670357538,-3.50667628944349,-1.07275952488682,-0.182179550953539,2.26044809659821
"291","19-17829","Aug_Urb_20-plot3715",1850.88802355399,0.58082639913021,6.85153459954837,1.43138666807357,0.51832959983466,5.11890827427588,-1.62156464428487,-0.182179550953539,2.25876238878728
"603","19-27466","Aug_Urb_20-plot6407",1473.92914806724,0.427068415130357,1.91388084884832,0.417341115665835,0.0329288432769395,-0.00944146846457272,-0.52395440548877,-0.014390912819951,2.247067542906
"279","19-17649","Aug_Urb_20-plot3619",1543.73634723146,-1.4738197394852,2.5896308261389,0.101012632339632,-0.453537135747098,-2.20805451708776,1.67126607210343,0.229665288101632,2.23108044701559
"649","19-4141","Aug_Urb_20-plot411",1561.74984,-0.201332923858025,2.40741776773058,0.698125556006914,-0.0600487292959215,1.01124490440938,-1.62156464428487,-0.014390912819951,2.22254321787513
"452","19-22649","Aug_Urb_20-plot4908",1611.54905499098,-0.390705892303878,-0.38249063929706,0.333905468049068,-0.243736843100718,-1.69752423082787,-1.07275952488682,-1.41771406811906,2.21296321924638
"301","19-18152","Aug_Urb_20-plot3807",1635.48295184728,0.712497139736584,2.85705440955591,0.599055509096729,0.188131960932665,2.06916362862617,-1.62156464428487,-0.182179550953539,2.21219337372456
"322","19-18958","Aug_Urb_20-plot3914",1620.52426631209,-0.716532727872519,6.74618497588722,0.0515212628358768,0.100533661291204,2.43639218675514,1.67126607210343,0.229665288101632,2.1713227682311
"217","19-15472","Aug_Urb_20-plot3108",1615.53803780036,-0.28564622668744,6.11390724842424,1.36421181690682,0.0404443936172174,3.77728118416455,-1.07275952488682,-1.00586922906388,2.15381796616194
"337","19-19341","Aug_Urb_20-plot4015",1554.70604995726,0.0614693485000046,1.88294881449023,0.571898122725258,0.0681818985249159,0.266016529210859,-1.07275952488682,0.229665288101632,2.09111203966553
"311","19-18826","Aug_Urb_20-plot3818",1287.44420172856,-0.834336939598316,-3.02901253306595,-1.40158990496181,-0.108456407450753,-3.01523329077133,-1.07275952488682,-0.182179550953539,2.08894660549324
"261","19-16953","Aug_Urb_20-plot3508",1778.08908728274,0.373920852584909,5.61426262352758,0.739370836697276,0.298940539513512,2.89225340788255,0.0248507139092811,0.229665288101632,2.08733176930552
"280","19-17662","Aug_Urb_20-plot3620",1613.54354639567,0.0845535660354173,2.90736102479599,0.730706785452639,-0.0234061498265179,1.07934461893336,-1.07275952488682,0.641510127156805,2.05196839652532
"685","19-6946","Aug_Urb_20-plot907",1841.91281223288,-0.690040590903571,8.30045198005877,0.998577659369545,0.0222703898661374,2.64112574839199,2.22007119150148,0.229665288101632,2.03824076331856
"405","19-21574","Aug_Urb_20-plot4518",1620.52426631209,0.381339181129938,2.45608773583638,-0.392892564659121,0.103751669743726,-0.0731552767315264,1.12246095270538,-0.182179550953539,2.035889102825
"312","19-18830","Aug_Urb_20-plot3819",1396.14398328426,-1.99845434216252,-2.94917649143019,-0.148021061811392,-0.84120514911668,-4.70475730563916,-1.07275952488682,-0.182179550953539,2.02267911756431
"582","19-26452","Aug_Urb_20-plot6204",1613.54354639567,0.0283463191112432,0.866412138295672,-0.00176990409426026,0.138765061037016,-0.0555426140438442,-1.07275952488682,-0.014390912819951,2.01425506908121
"514","19-24261","Aug_Urb_20-plot5418",1297.41665875202,-0.48088340004248,-4.13436173312294,-0.342445650668509,-0.532354517860666,-4.57248250470924,-1.62156464428487,0.641510127156805,2.00131183472925
"584","19-26456","Aug_Urb_20-plot6206",1667.39481432235,0.651181986514807,-1.20896750433441,-0.907545643110041,-0.0542338513232279,-2.58204564793327,0.573655833307332,0.229665288101632,1.97514262463356
"287","19-17815","Aug_Urb_20-plot3711",1550.71706714788,0.0577792369487966,0.605091473279415,0.669619820474281,-0.178657712776837,-0.325163456754922,-1.62156464428487,-0.182179550953539,1.95663426005771
"168","19-13778","Aug_Urb_20-plot2610",1612.54630069332,2.20466372979052,3.98361701945115,1.02114512498221,0.416413495649758,3.23851240616345,-1.07275952488682,-0.182179550953539,1.94459576582595
"661","19-5117","Aug_Urb_20-plot519",1487.89058790009,-0.255905390078091,2.56947465461153,-0.0336030898061779,-0.167594180388789,-1.18638849275804,1.67126607210343,0.229665288101632,1.93283114800786
"189","19-14605","Aug_Urb_20-plot2815",1791.05328141324,-0.71862852570333,5.88716035399855,0.803858175398886,0.187951974597883,3.16796012056663,-0.52395440548877,0.641510127156805,1.91960466888094
"263","19-17038","Aug_Urb_20-plot3510",1456.97597112736,-0.313114332253647,-4.69017261120202,-0.555273481803312,-0.607094696766012,-5.07793174784565,-1.07275952488682,-0.182179550953539,1.90477986494532
"243","19-16312","Aug_Urb_20-plot3320",1198.68933421977,-0.443357852175808,1.9753975136336,0.328067055566834,-0.119543591313395,0.0951486528488772,-0.52395440548877,-0.182179550953539,1.90000217235713
"338","19-19413","Aug_Urb_20-plot4016",1663.40583151296,-0.474320896908608,0.0490507350506988,-0.0851406315350971,0.0520851283436068,-0.42145021715929,-1.62156464428487,0.229665288101632,1.88262945755025
"121","19-12659","Aug_Urb_20-plot2102",1568.6674897901,0.537468358218383,-0.314710037705652,-1.47097976007075,0.299492423547523,-1.72502573680765,1.12246095270538,0.641510127156805,1.86719115378735
"288","19-17817","Aug_Urb_20-plot3712",1846.89904074461,0.465539467733521,5.03301040043063,1.23472872576562,0.258897083489304,3.32753566917413,-1.07275952488682,-0.182179550953539,1.82182015198285
"292","19-17929","Aug_Urb_20-plot3718",1414.09440592649,0.315721566864724,-2.82341344912216,-0.50866238312679,-0.169726435928288,-2.51018905403046,-1.62156464428487,0.641510127156805,1.81448588396312
"401","19-21556","Aug_Urb_20-plot4513",1645.45540887074,-0.236429982821456,-1.19282798544252,0.202336070423399,-0.438968390364051,-2.41288955155977,-1.07275952488682,0.641510127156805,1.81189249738074
"454","19-22665","Aug_Urb_20-plot4909",1643.46091746605,1.01993563262049,-1.64166473418872,-0.0611861267696554,-0.0298820610551527,-1.25046517066566,-1.62156464428487,-0.014390912819951,1.8051167520467
"715","19-8928","Aug_Urb_20-plot1305",1676.37002564346,-0.607245936467073,2.20605775417343,1.0056693976407,-0.291557879941883,0.625390216399182,-1.07275952488682,-1.82955890717423,1.80152442358039
"797","US17-IL-108-067-3","Aug_Urb_20-plot6807",1665.40032291766,-0.585109429126945,-2.60336871302933,-0.190564028679091,-0.542961662034451,-5.02881956125786,0.573655833307332,-0.182179550953539,1.79534921677521
"721","19-9608","Aug_Urb_20-plot1401",1604.56833507456,-0.250526524631105,1.86398783923066,-0.020821181967591,-0.0906505202194823,0.235832410675798,-0.52395440548877,1.05335496621198,1.78432901214268
"201","19-15017","Aug_Urb_20-plot3004",1237.58191661126,0.0472383895019206,-5.88658359883048,-2.69275008885347,0.125398460988105,-3.36890310029175,-1.62156464428487,0.229665288101632,1.76283710732517
"460","19-22744","Aug_Urb_20-plot5005",1600.57935226517,-0.831095326546127,4.64742730238011,0.42450639011065,0.179375169952985,2.57327550197223,-0.52395440548877,-0.014390912819951,1.76164988071792
"717","19-9234","Aug_Urb_20-plot1312",1480.90986798366,-0.246221501965188,-0.85207438062821,-0.129383470201191,-0.287244379164727,-2.3440892296727,0.0248507139092811,-1.00586922906388,1.72490416161978
"660","19-5041","Aug_Urb_20-plot514",1615.53803780036,0.465868472838956,3.04755266977011,-0.777674559639877,0.661507577944378,3.41757658791525,-1.07275952488682,-0.014390912819951,1.71694213100603
"309","19-18725","Aug_Urb_20-plot3816",1601.57659796752,-0.876092736707079,-1.22096943798483,-1.27382164974108,-0.302193000381301,-3.82016696708735,1.67126607210343,0.229665288101632,1.70629041636121
"465","19-22846","Aug_Urb_20-plot5010",1493.87406211416,0.782374604541879,-0.389515018989769,0.777266202132068,-0.176268714244696,-0.856625894336759,-1.62156464428487,-0.014390912819951,1.70619434797572
"106","19-11773","Aug_Urb_20-plot1905",1804.01747554374,1.30901942450574,7.70436439077503,0.800625227427702,1.12730998661196,6.54149959317584,-0.52395440548877,-0.594024390008712,1.6892097854153
"677","19-6532","Aug_Urb_20-plot804",1603.57108937221,-0.438194482831783,2.18730952338093,-0.0113701650386133,-0.156193819629279,-0.842093334831233,1.12246095270538,0.229665288101632,1.6417985071041
"459","19-22742","Aug_Urb_20-plot4919",1617.53252920505,0.2020482840692,-2.53257965383852,-1.4232969961723,-0.203315111127029,-4.31163550094674,1.67126607210343,-0.014390912819951,1.63570864141666
"177","19-13965","Aug_Urb_20-plot2708",1384.17703485611,-0.389111119112222,-4.48262276324164,-1.25486216809696,-0.122677133310308,-4.01811885404059,-1.07275952488682,0.229665288101632,1.61114590220122
"434","19-21924","Aug_Urb_20-plot4720",1873.82467470795,-0.0871082287835563,4.26058048835215,1.06544739174473,0.100261561713227,2.21988846881931,-0.52395440548877,-0.594024390008712,1.60415101638728
"488","19-23716","Aug_Urb_20-plot5209",1473.92914806724,-0.709339972107607,-0.361176615063115,0.312200948107602,-0.271531808013049,-0.945739468159545,-1.62156464428487,-0.182179550953539,1.58480145095828
"371","19-20562","Aug_Urb_20-plot4304",1685.34523696458,0.17412281095735,1.37366934307157,0.116895440412208,-0.162621952538796,-1.30140477873483,1.12246095270538,-0.182179550953539,1.56832402190587
"546","19-25464","Aug_Urb_20-plot5805",1771.10836736632,0.0789209701110707,4.22666941954238,1.15645123000849,-0.000397035298964621,2.00790783576126,-0.52395440548877,0.229665288101632,1.56830892229153
"350","19-20306","Aug_Urb_20-plot4114",1703.2956596068,0.601506396800374,1.36807099003853,0.380719092364927,0.0879511983231902,0.946483307178738,-1.07275952488682,-0.594024390008712,1.56288741128405
"132","19-13048","Aug_Urb_20-plot2218",1536.75562731503,-0.0453647793757241,2.95003444405774,0.185163330865606,0.54387806026899,2.51130123108601,-1.07275952488682,-1.00586922906388,1.55511432457105
"316","19-18905","Aug_Urb_20-plot3908",1769.11387596163,1.9610985839187,6.24870262673058,1.61672814880779,0.485103486521454,5.10225184445163,-1.07275952488682,0.229665288101632,1.52561512829191
"665","19-5417","Aug_Urb_20-plot613",1657.42235729889,-0.160697738576921,5.97009415189191,1.01310589458552,0.220121621316913,3.93089402952701,-0.52395440548877,-0.182179550953539,1.51524465171808
"692","19-7303","Aug_Urb_20-plot1005",1913.71450280178,-0.34751436919229,7.20585413739221,0.929000087142583,0.453856428884785,4.63240990882899,0.0248507139092811,-0.182179550953539,1.49138113065359
"346","19-20069","Aug_Urb_20-plot4108",1503.84651913762,0.443116676917484,-3.69356714066067,-0.902108263732515,-0.144081911228915,-2.38797983177048,-1.62156464428487,-0.182179550953539,1.48518882532432
"244","19-16325","Aug_Urb_20-plot3401",1608.55731788394,0.0202908520250773,1.52480318246943,-0.390569293969463,0.264236012093103,0.368746469799177,0.0248507139092811,0.229665288101632,1.47450439671756
"355","19-20326","Aug_Urb_20-plot4201",1468.94291955551,-1.12335414846977,-2.63965443230216,-1.87010967476635,-0.447517295577601,-5.16954277066,2.22007119150148,0.641510127156805,1.45787221559862
"679","19-6607","Aug_Urb_20-plot816",1591.60414094406,0.480319250652506,3.9339726192438,0.280989011973645,0.634378762154022,2.90452851412135,-0.52395440548877,0.229665288101632,1.45515280193842
"275","19-17546","Aug_Urb_20-plot3612",1293.42767594263,0.17739250046921,-5.43171665517563,-2.74445551841842,0.081802421822303,-3.99903338336975,-1.04404871487976e-53,-0.182179550953539,1.44601338458553
"148","19-13414","Aug_Urb_20-plot2419",1562.68401557603,1.32028559122801,5.27619372625176,1.34008909991294,0.277414764092351,4.16678013188091,-1.07275952488682,0.229665288101632,1.44481049293332
"651","19-4176","Aug_Urb_20-plot414",1644.45813,-0.931280806966136,6.66484072542244,1.21541645737869,0.231752172547509,5.19126175621297,-1.62156464428487,-0.014390912819951,1.41768448083757
"682","19-6704","Aug_Urb_20-plot902",1752.16069902175,-0.759194422304482,7.64547858186926,0.935204064097917,0.222052709144547,4.40191007220388,0.573655833307332,-0.182179550953539,1.40065628884627
"327","19-19172","Aug_Urb_20-plot3920",1322.34780131067,-0.00137068914373373,-8.56562313470709,-1.86428639685127,-0.282247689221881,-6.12208850231256,-1.62156464428487,-1.41771406811906,1.39605958119952
"352","19-20315","Aug_Urb_20-plot4118",1454.98147972267,-0.157989108357647,-2.38741955636551,-0.0592570572374598,-0.338076129865901,-2.02680246896954,-1.62156464428487,-0.594024390008712,1.38971615744971
"597","19-27409","Aug_Urb_20-plot6312",1695.31769398803,1.39209323217722,1.73238825538765,0.68718984939801,0.336543331079466,1.45588172027652,-1.07275952488682,-0.014390912819951,1.36172055489354
"198","19-14933","Aug_Urb_20-plot2917",1423.0696172476,0.328148102002039,-1.71024183280348,-1.04493180402662,0.241034094449833,-0.535347574670652,-1.07275952488682,-1.00586922906388,1.35833842904761
"505","19-24061","Aug_Urb_20-plot5315",1405.11919460538,-0.000497886913969126,-2.09932071618028,-1.39845483130964,-0.233659610254403,-4.33487701515563,2.22007119150148,0.229665288101632,1.3562746733011
"529","19-25145","Aug_Urb_20-plot5617",1321.35055560832,0.643579750488044,-0.441110960240948,-0.501820746812257,0.0129200566606067,-0.577986417656589,-0.52395440548877,0.641510127156805,1.32406295317149
"321","19-18957","Aug_Urb_20-plot3913",1202.67831702916,-0.593963850036097,-7.33815850493635,-2.20957404528497,-0.390573876862955,-5.7001996756389,-1.07275952488682,0.229665288101632,1.28997649383088
"659","19-5009","Aug_Urb_20-plot510",1558.69503276664,1.00797718886036,7.86032982195943,1.01036963740762,0.882698465378817,7.14669006238529,-1.07275952488682,-0.014390912819951,1.2836159696885
"442","19-22112","Aug_Urb_20-plot4812",1634.48570614493,0.381379159941154,1.98191323178268,0.25260003687265,0.125051586204352,0.568227916270118,0.0248507139092811,0.229665288101632,1.2695078226758
"379","19-21372","Aug_Urb_20-plot4320",1504.84376483997,-0.0207025242985779,1.75207374641566,0.992442115623987,-0.0410421570013817,0.82528126257823,-1.07275952488682,-1.00586922906388,1.24822593821695
"619","19-27944","Aug_Urb_20-plot6709",1536.75562731503,1.71206615336344,-1.35843948354912,-0.209506558808329,0.320921425903884,-0.525630042192716,-1.07275952488682,0.229665288101632,1.24807339699506
"539","19-25322","Aug_Urb_20-plot5716",1513.81897616108,0.508493922000667,-2.96609603471521,-0.603870998111717,-0.175554575753158,-2.23049401843626,-1.07275952488682,-0.182179550953539,1.2408203554583
"373","19-20648","Aug_Urb_20-plot4308",1694.32044828569,1.70185750435376,0.574383009306288,0.089266445237655,0.282045387919264,1.01672554217518,-1.07275952488682,0.641510127156805,1.23170176716795
"700","19-7854","Aug_Urb_20-plot1112",1656.42511159654,-0.973134012294153,4.04160639786767,0.791601257285038,-0.175705176838163,0.920768724894515,0.573655833307332,0.229665288101632,1.2115972542083
